"Augmented_SMILES,Contact_angle,Thickness_um,Solvent,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar",J_Total_flux_kg_m_2h_1
C[Si](C)(OC)C.OC(=O)C|108.08219|95.0|acetic_acid|21.4|70.09|25|0.17|,0.064672897
[Si](C)(C)(OC)C.CC(O)=O|108.08219|95.0|acetic_acid|21.4|70.09|25|0.17|,0.064672897
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
O(C)[Si](C)(C)C.OC(=O)C|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
C[Si](C)(C)OC.O=C(C)O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
CO[Si](C)(C)C.O=C(O)C|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
[Si](C)(OC)(C)C.OC(C)=O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
O([Si](C)(C)C)C.C(O)(C)=O|108.08219|95.0|acetic_acid|21.4|79.78|25|0.17|,0.068925234
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
[Si](C)(OC)(C)C.C(O)(C)=O|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
C[Si](C)(OC)C.OC(C)=O|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
CO[Si](C)(C)C.OC(=O)C|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
C[Si](C)(C)OC.C(O)(=O)C|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
[Si](C)(C)(C)OC.O=C(O)C|108.08219|95.0|acetic_acid|21.4|70.72|25|0.17|,0.071214953
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
O([Si](C)(C)C)C.OC(=O)C|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
C[Si](C)(OC)C.O=C(O)C|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
[Si](C)(OC)(C)C.OC(C)=O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
[Si](C)(C)(C)OC.C(O)(C)=O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
[Si](OC)(C)(C)C.C(C)(=O)O|108.08219|95.0|acetic_acid|21.4|70.6|25|0.17|,0.085607477
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
[Si](C)(C)(OC)C.O=C(O)C|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
C[Si](C)(C)OC.C(O)(=O)C|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
O(C)[Si](C)(C)C.CC(O)=O|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
O([Si](C)(C)C)C.OC(=O)C|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
C[Si](OC)(C)C.C(C)(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|45|0.17|,0.086071429
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
C[Si](C)(OC)C.C(=O)(C)O|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
O(C)[Si](C)(C)C.CC(O)=O|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
CO[Si](C)(C)C.C(=O)(O)C|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
[Si](C)(C)(C)OC.OC(=O)C|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
O([Si](C)(C)C)C.C(C)(O)=O|108.08219|95.0|acetic_acid|21.4|59.91|25|0.17|,0.092476636
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
C[Si](C)(OC)C.C(C)(=O)O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
CO[Si](C)(C)C.O=C(C)O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
C[Si](OC)(C)C.O=C(O)C|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
C[Si](C)(C)OC.OC(C)=O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
O(C)[Si](C)(C)C.CC(O)=O|108.08219|95.0|acetic_acid|21.4|60.66|25|0.17|,0.09411215
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
C[Si](OC)(C)C.OC(C)=O|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
C[Si](C)(OC)C.OC(=O)C|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
C[Si](C)(C)OC.C(O)(C)=O|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
O(C)[Si](C)(C)C.C(=O)(C)O|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
CO[Si](C)(C)C.C(O)(=O)C|108.08219|95.0|acetic_acid|21.4|59.4|25|0.17|,0.099345794
[Si](C)(C)(C)O(C).CC(=O)O|108.08219|95.0|acetic_acid|21.4|90.0|55|0.17|,0.116785714
C[Si](C)(C)OC.OC(=O)C|108.08219|95.0|acetic_acid|21.4|90.0|55|0.17|,0.116785714
C[Si](C)(OC)C.OC(C)=O|108.08219|95.0|acetic_acid|21.4|90.0|55|0.17|,0.116785714
CO[Si](C)(C)C.O=C(C)O|108.08219|95.0|acetic_acid|21.4|90.0|55|0.17|,0.116785714
[Si](C)(OC)(C)C.C(C)(O)=O|108.08219|95.0|acetic_acid|21.4|90.0|55|0.17|,0.116785714
C[Si](OC)(C)C.O=C(O)C|108.08219|95.0|acetic_acid|21.4|90.0|55|0.17|,0.116785714
Cc5ccc(c4nc3cc(c2ccc1nc(C)oc1c2)ccc3o4)cc5.CCCCO|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
c1cc(-c2nc3c(o2)ccc(-c2ccc4nc(C)oc4c2)c3)ccc1C.C(CCC)O|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
c1c(ccc(-c2oc3ccc(cc3n2)-c2ccc3nc(oc3c2)C)c1)C.OCCCC|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
c1(-c2ccc3c(c2)nc(o3)-c2ccc(C)cc2)cc2oc(nc2cc1)C.C(O)CCC|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
n1c2ccc(cc2oc1C)-c1cc2c(oc(-c3ccc(C)cc3)n2)cc1.C(CCO)C|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
c1c(cc2oc(nc2c1)C)-c1cc2nc(-c3ccc(cc3)C)oc2cc1.C(CC)CO|84.0|50.0|n-butanol|23.1|15.0|60|1.0|,0.0116
Cc5ccc(c4nc3cc(c2ccc1nc(C)oc1c2)ccc3o4)cc5.CC(C)O|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
c1(nc2c(o1)ccc(-c1ccc3nc(oc3c1)C)c2)-c1ccc(cc1)C.CC(O)C|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
c1(C)oc2c(n1)ccc(c2)-c1ccc2oc(-c3ccc(C)cc3)nc2c1.OC(C)C|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
c1(-c2nc3c(ccc(-c4ccc5nc(C)oc5c4)c3)o2)ccc(cc1)C.C(O)(C)C|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
c1(ccc(cc1)-c1oc2c(n1)cc(cc2)-c1ccc2c(oc(n2)C)c1)C.C(C)(O)C|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
Cc1nc2c(cc(cc2)-c2cc3c(cc2)oc(n3)-c2ccc(cc2)C)o1.C(C)(C)O|84.0|50.0|ipa|23.5|15.0|60|1.0|,0.013
O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CCO|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
c1cc(-c2ccc(OC)cc2)ccc1Oc1ccc(cc1)S(=O)(=O)c1ccc(C)cc1.C(C)O|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
c1c(Oc2ccc(-c3ccc(cc3)OC)cc2)ccc(S(=O)(c2ccc(C)cc2)=O)c1.C(O)C|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
c1cc(-c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)C)ccc1OC.OCC|92.2|16.0|ethanol|26.5|15.0|45|1.0|,0.013699732
O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CC(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
c1cc(ccc1Oc1ccc(-c2ccc(OC)cc2)cc1)S(=O)(=O)c1ccc(cc1)C.OC(C)C|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
COc1ccc(-c2ccc(Oc3ccc(S(=O)(=O)c4ccc(cc4)C)cc3)cc2)cc1.C(C)(O)C|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
O(c1ccc(-c2ccc(OC)cc2)cc1)c1ccc(S(=O)(c2ccc(C)cc2)=O)cc1.CC(O)C|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
c1c(S(=O)(c2ccc(cc2)C)=O)ccc(c1)Oc1ccc(-c2ccc(OC)cc2)cc1.C(C)(C)O|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
c1cc(ccc1S(c1ccc(Oc2ccc(cc2)-c2ccc(OC)cc2)cc1)(=O)=O)C.C(O)(C)C|92.2|16.0|ipa|23.5|15.0|60|1.0|,0.026029412
O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CO|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
c1c(ccc(C)c1)S(=O)(c1ccc(Oc2ccc(cc2)-c2ccc(OC)cc2)cc1)=O.OC|92.2|16.0|methanol|29.6|15.0|60|1.0|,0.027205882
O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CCCCO|92.2|16.0|n-butanol|23.1|15.0|60|1.0|,0.028382353
c1cc(ccc1OC)-c1ccc(cc1)Oc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1.C(O)CCC|92.2|16.0|n-butanol|23.1|15.0|60|1.0|,0.028382353
c1(ccc(cc1)Oc1ccc(cc1)-c1ccc(OC)cc1)S(c1ccc(C)cc1)(=O)=O.OCCCC|92.2|16.0|n-butanol|23.1|15.0|60|1.0|,0.028382353
O=S(=O)(c1ccc(cc1)C)c1ccc(Oc2ccc(cc2)-c2ccc(cc2)OC)cc1.C(C)CCO|92.2|16.0|n-butanol|23.1|15.0|60|1.0|,0.028382353
c1cc(Oc2ccc(cc2)S(=O)(c2ccc(cc2)C)=O)ccc1-c1ccc(OC)cc1.C(CCO)C|92.2|16.0|n-butanol|23.1|15.0|60|1.0|,0.028382353
O(C)c1ccc(cc1)-c1ccc(Oc2ccc(S(=O)(c3ccc(C)cc3)=O)cc2)cc1.C(CO)CC|92.2|16.0|n-butanol|23.1|15.0|60|1.0|,0.028382353
O=S(=O)(c1ccc(C)cc1)c4ccc(Oc3ccc(c2ccc(O(C))cc2)cc3)cc4.CCO|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
c1c(ccc(c1)Oc1ccc(-c2ccc(cc2)OC)cc1)S(c1ccc(C)cc1)(=O)=O.OCC|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
c1(ccc(OC)cc1)-c1ccc(Oc2ccc(S(=O)(c3ccc(cc3)C)=O)cc2)cc1.C(C)O|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
c1c(-c2ccc(Oc3ccc(S(=O)(c4ccc(cc4)C)=O)cc3)cc2)ccc(c1)OC.C(O)C|92.2|16.0|ethanol|26.5|15.0|75|1.0|,0.047104558
C(C)C(C)(O).CCO|74.0|15.0|ethanol|26.5|15.0|40|1.0|,0.088
CC(CC)O.C(O)C|74.0|15.0|ethanol|26.5|15.0|40|1.0|,0.088
OC(CC)C.C(C)O|74.0|15.0|ethanol|26.5|15.0|40|1.0|,0.088
OC(C)CC.OCC|74.0|15.0|ethanol|26.5|15.0|40|1.0|,0.088
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|72.0|40.0|ethanol|26.5|4.0|30|5.0|,0.021
C1(OC)C(C(O)C(OC1C(=O)O)C)O.C(O)(=O)C1OC(C(C(C1OC)O)O)C.OCC|72.0|40.0|ethanol|26.5|4.0|30|5.0|,0.021
C1(O)C(O)C(OC(C1OC)C(O)=O)C.C1(C(OC(C(O)=O)C(C1O)OC)C)O.C(C)O|72.0|40.0|ethanol|26.5|4.0|30|5.0|,0.021
C(C1C(OC)C(C(O)C(C)O1)O)(O)=O.C1(C)OC(C(O)=O)C(OC)C(O)C1O.C(O)C|72.0|40.0|ethanol|26.5|4.0|30|5.0|,0.021
NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CCO|42.0|40.0|ethanol|26.5|10.0|80|5.0|,0.055
O1C(OC2C(OC(C)C(C2O)N)CO)C(N)C(C(C1CO)OC)O.OCC|42.0|40.0|ethanol|26.5|10.0|80|5.0|,0.055
C1(O)C(N)C(OC(CO)C1OC)OC1C(O)C(C(OC1CO)C)N.C(O)C|42.0|40.0|ethanol|26.5|10.0|80|5.0|,0.055
OCC1OC(C)C(C(C1OC1OC(C(OC)C(O)C1N)CO)O)N.C(C)O|42.0|40.0|ethanol|26.5|10.0|80|5.0|,0.055
[Si](C)(C)(C)O(C).CCO|108.08219|10.0|ethanol|26.5|94.0|40|1.0|,0.33
C[Si](C)(OC)C.OCC|108.08219|10.0|ethanol|26.5|94.0|40|1.0|,0.33
O(C)[Si](C)(C)C.C(O)C|108.08219|10.0|ethanol|26.5|94.0|40|1.0|,0.33
[Si](OC)(C)(C)C.C(C)O|108.08219|10.0|ethanol|26.5|94.0|40|1.0|,0.33
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.095
C1(OC)C(C(O)C(C)OC1C(O)=O)O.C(O)(=O)C1C(OC)C(O)C(O)C(C)O1.OCC|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.095
C1(O)C(C(OC)C(OC1C)C(O)=O)O.O1C(C(=O)O)C(C(C(O)C1C)O)OC.C(O)C|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.095
OC1C(OC)C(OC(C)C1O)C(O)=O.O(C1C(O)C(O)C(OC1C(=O)O)C)C.C(C)O|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.095
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|45.0|ipa|23.5|5.0|50|3.0|,0.217
C1(OC)C(O)C(C(C)OC1C(O)=O)O.O1C(C)C(O)C(O)C(C1C(=O)O)OC.OC(C)C|37.37|45.0|ipa|23.5|5.0|50|3.0|,0.217
C1(O)C(C)OC(C(=O)O)C(C1O)OC.O1C(C(C(O)C(C1C)O)OC)C(=O)O.C(O)(C)C|37.37|45.0|ipa|23.5|5.0|50|3.0|,0.217
OC1C(C(C(C(O)=O)OC1C)OC)O.C1(O)C(OC(C(O)=O)C(C1O)OC)C.C(C)(C)O|37.37|45.0|ipa|23.5|5.0|50|3.0|,0.217
C1(O)C(C)OC(C(=O)O)C(OC)C1O.C(=O)(O)C1C(OC)C(O)C(O)C(C)O1.C(C)(O)C|37.37|45.0|ipa|23.5|5.0|50|3.0|,0.217
CC1C(O)C(O)C(C(O1)C(=O)O)OC.C(=O)(O)C1C(OC)C(O)C(O)C(O1)C.CC(O)C|37.37|45.0|ipa|23.5|5.0|50|3.0|,0.217
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.266
COC1C(OC(C)C(C1O)O)C(O)=O.CC1OC(C(OC)C(O)C1O)C(=O)O.C(O)C|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.266
O=C(O)C1OC(C(O)C(O)C1OC)C.O1C(C)C(C(C(OC)C1C(=O)O)O)O.C(C)O|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.266
C1(C(C(OC(C1O)C)C(=O)O)OC)O.O(C)C1C(C(O)C(C)OC1C(O)=O)O.OCC|37.37|45.0|ethanol|26.5|10.0|50|3.0|,0.266
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|45.0|ethanol|26.5|10.0|60|3.0|,0.275
C1(C(O)=O)OC(C)C(C(O)C1OC)O.O=C(O)C1OC(C)C(O)C(C1OC)O.OCC|37.37|45.0|ethanol|26.5|10.0|60|3.0|,0.275
C1(OC)C(O)C(C(OC1C(O)=O)C)O.OC1C(C(OC(C(=O)O)C1OC)C)O.C(O)C|37.37|45.0|ethanol|26.5|10.0|60|3.0|,0.275
OC1C(O)C(C(OC1C)C(=O)O)OC.COC1C(OC(C(O)C1O)C)C(O)=O.C(C)O|37.37|45.0|ethanol|26.5|10.0|60|3.0|,0.275
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|45.0|ethanol|26.5|10.0|70|3.0|,0.297
OC1C(C)OC(C(OC)C1O)C(O)=O.O(C1C(C(O)=O)OC(C)C(O)C1O)C.OCC|37.37|45.0|ethanol|26.5|10.0|70|3.0|,0.297
OC(=O)C1C(OC)C(C(C(O1)C)O)O.C1(C(C(O)C(OC1C(O)=O)C)O)OC.C(O)C|37.37|45.0|ethanol|26.5|10.0|70|3.0|,0.297
OC1C(OC(C(=O)O)C(OC)C1O)C.OC1C(O)C(OC(C(O)=O)C1OC)C.C(C)O|37.37|45.0|ethanol|26.5|10.0|70|3.0|,0.297
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|45.0|ethanol|26.5|20.0|50|3.0|,0.305
OC1C(C(C)OC(C1OC)C(O)=O)O.C1(O)C(OC(C(O)=O)C(OC)C1O)C.C(O)C|37.37|45.0|ethanol|26.5|20.0|50|3.0|,0.305
C1(C(OC(C(=O)O)C(OC)C1O)C)O.O1C(C)C(C(C(C1C(=O)O)OC)O)O.C(C)O|37.37|45.0|ethanol|26.5|20.0|50|3.0|,0.305
O(C1C(O)C(O)C(OC1C(O)=O)C)C.OC1C(C(OC)C(OC1C)C(=O)O)O.OCC|37.37|45.0|ethanol|26.5|20.0|50|3.0|,0.305
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO|37.37|45.0|ethanol|26.5|30.0|50|3.0|,0.518
OC1C(OC)C(OC(C)C1O)C(O)=O.C(=O)(O)C1C(C(O)C(C(C)O1)O)OC.C(O)C|37.37|45.0|ethanol|26.5|30.0|50|3.0|,0.518
C(C1C(C(O)C(O)C(O1)C)OC)(=O)O.C1(C(OC)C(C(O)=O)OC(C1O)C)O.OCC|37.37|45.0|ethanol|26.5|30.0|50|3.0|,0.518
COC1C(OC(C)C(O)C1O)C(=O)O.O=C(C1C(C(C(O)C(O1)C)O)OC)O.C(C)O|37.37|45.0|ethanol|26.5|30.0|50|3.0|,0.518
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|45.0|ipa|23.5|10.0|50|3.0|,0.722
C1(C(=O)O)OC(C(O)C(C1OC)O)C.OC(=O)C1C(OC)C(O)C(C(C)O1)O.CC(O)C|37.37|45.0|ipa|23.5|10.0|50|3.0|,0.722
OC(=O)C1C(C(O)C(O)C(C)O1)OC.C1(C(O)C(O)C(C(C(=O)O)O1)OC)C.OC(C)C|37.37|45.0|ipa|23.5|10.0|50|3.0|,0.722
CC1C(O)C(O)C(OC)C(O1)C(=O)O.CC1OC(C(C(C1O)O)OC)C(O)=O.C(C)(O)C|37.37|45.0|ipa|23.5|10.0|50|3.0|,0.722
OC1C(OC(C(=O)O)C(OC)C1O)C.C1(C(O)=O)OC(C(C(O)C1OC)O)C.C(O)(C)C|37.37|45.0|ipa|23.5|10.0|50|3.0|,0.722
C1(C(OC)C(C(O)=O)OC(C)C1O)O.CC1C(C(C(C(O1)C(O)=O)OC)O)O.C(C)(C)O|37.37|45.0|ipa|23.5|10.0|50|3.0|,0.722
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|45.0|ipa|23.5|15.0|50|3.0|,1.456
C1(O)C(O)C(OC)C(OC1C)C(=O)O.O(C)C1C(O)C(O)C(OC1C(=O)O)C.CC(O)C|37.37|45.0|ipa|23.5|15.0|50|3.0|,1.456
O1C(C(O)=O)C(C(O)C(C1C)O)OC.COC1C(OC(C(C1O)O)C)C(=O)O.OC(C)C|37.37|45.0|ipa|23.5|15.0|50|3.0|,1.456
O(C1C(O)C(O)C(OC1C(=O)O)C)C.C1(C(O)C(O)C(OC1C(O)=O)C)OC.C(O)(C)C|37.37|45.0|ipa|23.5|15.0|50|3.0|,1.456
O=C(O)C1OC(C(C(C1OC)O)O)C.C1(C(O)C(C(C(O)=O)OC1C)OC)O.C(C)(C)O|37.37|45.0|ipa|23.5|15.0|50|3.0|,1.456
C1(O)C(C(C(O)=O)OC(C)C1O)OC.C1(C(C(O)C(OC1C(=O)O)C)O)OC.C(C)(O)C|37.37|45.0|ipa|23.5|15.0|50|3.0|,1.456
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|45.0|ipa|23.5|20.0|50|3.0|,2.228
CC1C(C(C(C(C(O)=O)O1)OC)O)O.OC1C(C(C(C(=O)O)OC1C)OC)O.C(C)(C)O|37.37|45.0|ipa|23.5|20.0|50|3.0|,2.228
CC1OC(C(OC)C(C1O)O)C(=O)O.O=C(O)C1C(C(O)C(O)C(C)O1)OC.CC(O)C|37.37|45.0|ipa|23.5|20.0|50|3.0|,2.228
CC1OC(C(C(C1O)O)OC)C(O)=O.O(C)C1C(OC(C(C1O)O)C)C(O)=O.OC(C)C|37.37|45.0|ipa|23.5|20.0|50|3.0|,2.228
COC1C(C(O)=O)OC(C(O)C1O)C.CC1C(O)C(O)C(OC)C(C(O)=O)O1.C(C)(O)C|37.37|45.0|ipa|23.5|20.0|50|3.0|,2.228
OC(C1C(OC)C(C(O)C(C)O1)O)=O.O=C(O)C1OC(C)C(C(C1OC)O)O.C(O)(C)C|37.37|45.0|ipa|23.5|20.0|50|3.0|,2.228
O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O|37.37|45.0|ipa|23.5|30.0|50|3.0|,2.588
O(C1C(OC(C)C(O)C1O)C(O)=O)C.CC1OC(C(C(O)C1O)OC)C(O)=O.C(C)(C)O|37.37|45.0|ipa|23.5|30.0|50|3.0|,2.588
OC(C1C(OC)C(O)C(O)C(C)O1)=O.O1C(C(=O)O)C(OC)C(C(C1C)O)O.CC(O)C|37.37|45.0|ipa|23.5|30.0|50|3.0|,2.588
C1(O)C(OC(C(O)=O)C(C1O)OC)C.C(=O)(O)C1C(C(C(C(C)O1)O)O)OC.OC(C)C|37.37|45.0|ipa|23.5|30.0|50|3.0|,2.588
C1(C(OC)C(O)C(C(C)O1)O)C(=O)O.OC(C1OC(C)C(C(C1OC)O)O)=O.C(C)(O)C|37.37|45.0|ipa|23.5|30.0|50|3.0|,2.588
COC1C(C(O)C(C)OC1C(=O)O)O.COC1C(OC(C)C(C1O)O)C(O)=O.C(O)(C)C|37.37|45.0|ipa|23.5|30.0|50|3.0|,2.588
CCC(C#N)(C).CCO|95.0|40.0|ethanol|26.5|25.0|50|5.0|,0.005
CCC(C)C#N.C(O)C|95.0|40.0|ethanol|26.5|25.0|50|5.0|,0.005
C(C(C)C#N)C.OCC|95.0|40.0|ethanol|26.5|25.0|50|5.0|,0.005
C(C(C)CC)#N.C(C)O|95.0|40.0|ethanol|26.5|25.0|50|5.0|,0.005
CCC(C#N)(C).CCO|95.0|40.0|ethanol|26.5|25.0|50|1.0|,0.002
C(C(C)C#N)C.C(C)O|95.0|40.0|ethanol|26.5|25.0|50|1.0|,0.002
C(C(C)CC)#N.C(O)C|95.0|40.0|ethanol|26.5|25.0|50|1.0|,0.002
N#CC(CC)C.OCC|95.0|40.0|ethanol|26.5|25.0|50|1.0|,0.002
CCC(C#N)(C).CCO|95.0|40.0|ethanol|26.5|51.0|50|1.0|,0.0022
C(C(C)C#N)C.C(O)C|95.0|40.0|ethanol|26.5|51.0|50|1.0|,0.0022
CC(C#N)CC.C(C)O|95.0|40.0|ethanol|26.5|51.0|50|1.0|,0.0022
CC(CC)C#N.OCC|95.0|40.0|ethanol|26.5|51.0|50|1.0|,0.0022
CCC(C#N)(C).CCO|95.0|40.0|ethanol|26.5|25.5|50|1.0|,0.0055
C(#N)C(C)CC.C(C)O|95.0|40.0|ethanol|26.5|25.5|50|1.0|,0.0055
C(C(C)CC)#N.OCC|95.0|40.0|ethanol|26.5|25.5|50|1.0|,0.0055
CC(CC)C#N.C(O)C|95.0|40.0|ethanol|26.5|25.5|50|1.0|,0.0055
CCC(C#N)(C).CCO|95.0|40.0|ethanol|26.5|8.0|50|0.76|,0.0007
C(C(C)C#N)C.OCC|95.0|40.0|ethanol|26.5|8.0|50|0.76|,0.0007
C(C)C(C)C#N.C(O)C|95.0|40.0|ethanol|26.5|8.0|50|0.76|,0.0007
C(C(CC)C)#N.C(C)O|95.0|40.0|ethanol|26.5|8.0|50|0.76|,0.0007
C(C)C(C)(O).CCO|80.1|22.0|ethanol|26.5|30.0|40|3.0|,0.3062
CCC(C)O.C(O)C|80.1|22.0|ethanol|26.5|30.0|40|3.0|,0.3062
C(C)(CC)O.C(C)O|80.1|22.0|ethanol|26.5|30.0|40|3.0|,0.3062
C(C)C(C)O.OCC|80.1|22.0|ethanol|26.5|30.0|40|3.0|,0.3062
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|30.0|25|3.0|,0.3402
C(C)(O)CC.C(O)C|74.0|22.0|ethanol|26.5|30.0|25|3.0|,0.3402
C(C)C(O)C.OCC|74.0|22.0|ethanol|26.5|30.0|25|3.0|,0.3402
OC(C)CC.C(C)O|74.0|22.0|ethanol|26.5|30.0|25|3.0|,0.3402
C(C)C(C)(O).CCO|76.8|22.0|ethanol|26.5|30.0|40|3.0|,0.3552
OC(C)CC.OCC|76.8|22.0|ethanol|26.5|30.0|40|3.0|,0.3552
OC(CC)C.C(O)C|76.8|22.0|ethanol|26.5|30.0|40|3.0|,0.3552
C(C)C(C)O.C(C)O|76.8|22.0|ethanol|26.5|30.0|40|3.0|,0.3552
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|30.0|40|3.0|,0.3961
